Run on a MSNT machine on 01/09/18 17:22:42.
Optimal solution found within time limit:,Yes

zone, NA
year, NA
interval length (hours),         1.00
operating period length (hours),        24.00
additional look-ahead (hours),         0.00
output capacity (MW),      1000.00
input capacity (MW),      1000.00
storage capacity (hours),         6.00
input efficiency (%),         0.91
output efficiency (%),         0.91
input heat rate (MMBtu/MWh),         0.00
ouptut heat rate (MMBtu/MWh),         0.00
variable O&M cost,         0.00
regulation cost,         0.00
hydrogen use,         0.00

input
LSL limit fraction,         0.00
reg up limit fraction,         0.00
reg down limit fraction,         0.00
spining reserve limit fraction,         0.00
startup cost ($/MW-start), 0.0000000000
minimum run intervals,         0.00

output
LSL limit fraction,         0.00
reg up limit fraction,         0.00
reg down limit fraction,         0.00
spining reserve limit fraction,         0.00
startup cost ($/MW-start), 0.0000000000
minimum run intervals,         0.00

Int, Elec Purchase ($/MWh), Elec Sale ($/MWh), Reg Up ($/MW), Reg Dn ($/MW), Spin Res ($/MW), Nospin Res ($/MW), Nat Gas ($/MMBTU), H2 ($/kg), Renewable In (MW), Load Profile (MW), Input Cap, Output Cap, Meter ($/mth)
     7148.00,       87.58,       87.58,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7149.00,     2514.25,     2514.25,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7150.00,     2484.81,     2484.81,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7151.00,       68.65,       68.65,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7152.00,       66.46,       66.46,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7153.00,       64.91,       64.91,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7154.00,       65.19,       65.19,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7155.00,       65.59,       65.59,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7156.00,       65.34,       65.34,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7157.00,       64.71,       64.71,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7158.00,       64.13,       64.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7159.00,       60.22,       60.22,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7160.00,       33.75,       33.75,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7161.00,       27.88,       27.88,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7162.00,       27.36,       27.36,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7163.00,       23.45,       23.45,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7164.00,       25.89,       25.89,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7165.00,       27.20,       27.20,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7166.00,       27.60,       27.60,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7167.00,       45.87,       45.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7168.00,       65.35,       65.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7169.00,       69.61,       69.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7170.00,       78.40,       78.40,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7171.00,       89.98,       89.98,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7172.00,       99.61,       99.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7173.00,       97.08,       97.08,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7174.00,       67.42,       67.42,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7175.00,       62.66,       62.66,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7176.00,       62.10,       62.10,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7177.00,       63.82,       63.82,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7178.00,       63.72,       63.72,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7179.00,       63.94,       63.94,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7180.00,       62.90,       62.90,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7181.00,       61.49,       61.49,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7182.00,       69.87,       69.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7183.00,      131.78,      131.78,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7184.00,       65.86,       65.86,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7185.00,       63.14,       63.14,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7186.00,       63.82,       63.82,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7187.00,       59.41,       59.41,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7188.00,       59.08,       59.08,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7189.00,       62.04,       62.04,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7190.00,       63.61,       63.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7191.00,       63.27,       63.27,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7192.00,     3576.95,     3576.95,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7193.00,       83.49,       83.49,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7194.00,       83.84,       83.84,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7195.00,      104.91,      104.91,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7196.00,     2725.85,     2725.85,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7197.00,     4773.58,     4773.58,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7198.00,     2487.48,     2487.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7199.00,       65.12,       65.12,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7200.00,       63.61,       63.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7201.00,       61.33,       61.33,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7202.00,       61.77,       61.77,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7203.00,       61.56,       61.56,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7204.00,       61.70,       61.70,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7205.00,       62.18,       62.18,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7206.00,       67.72,       67.72,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
     7207.00,       69.25,       69.25,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
