Run on a MSNT machine on 06/30/18 22:14:42.
Optimal solution found within time limit:,Yes

Renewable Capacity (MW),       200.00
Renewable Penetration for Input (%),         0.00
hydrogen use,         1.00

actual operating profit, 453503213.14
total electricity input (MWh),    788406.31
total electricity output (MWh),         0.00
output to input ratio,         0.00
input capacity factor,         0.90
output capacity factor,         0.00
average regup (MW),         0.00
average regdn (MW),         0.00
average spinres (MW),         0.00
average nonspinres (MW),         0.00
number of input power system starts,      8760.00
number of output power system starts,      8760.00
arbitrage revenue ($),-72252870.04
regup revenue ($),         0.00
regdn revenue ($),         0.00
spinres revenue ($),         0.00
nonspinres revenue ($),         0.00
hydrogen revenue ($),  87116718.96
REC revenue ($), 511753360.10
LCFS revenue ($),  13099733.35
startup costs ($),         0.00

Interval, In Pwr (MW), Out Pwr (MW), Storage Lvl (MW-h), In Reg Up (MW), Out Reg Up (MW), In Reg Dn (MW), Out Reg Dn (MW), In Spin (MW), Out Spin (MW), In Nonspin (MW), Out Nonspin (MW), H2 Out (kg), Non-Ren In (MW), Ren In (MW), Ren Sold (MW), Curt (MW)
      150.00,       90.88,        0.00,      480.65,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      151.00,       90.88,        0.00,      481.18,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      152.00,       90.88,        0.00,      481.72,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      153.00,       90.88,        0.00,      482.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       51.67,       51.67,        0.00
      154.00,       90.88,        0.00,      482.80,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      104.51,      104.51,        0.00
      155.00,       90.88,        0.00,      483.33,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      149.00,      149.00,        0.00
      156.00,       90.88,        0.00,      483.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       92.70,       92.70,        0.00
      157.00,       90.88,        0.00,      484.41,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      106.99,      106.99,        0.00
      158.00,       90.88,        0.00,      484.95,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       56.50,       56.50,        0.00
      159.00,       90.88,        0.00,      485.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       62.53,       62.53,        0.00
      160.00,       90.88,        0.00,      486.02,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       89.45,       89.45,        0.00
      161.00,       90.88,        0.00,      486.56,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       32.00,       32.00,        0.00
      162.00,       90.88,        0.00,      487.10,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      163.00,       90.88,        0.00,      487.63,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      164.00,       90.88,        0.00,      488.17,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      165.00,       90.88,        0.00,      488.71,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      166.00,       90.88,        0.00,      489.25,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      167.00,       90.88,        0.00,      489.78,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      168.00,       90.88,        0.00,      490.32,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      169.00,       90.88,        0.00,      490.86,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      170.00,       90.88,        0.00,      491.40,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      171.00,       90.88,        0.00,      491.94,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      172.00,       90.88,        0.00,      492.47,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      173.00,       90.88,        0.00,      493.01,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      174.00,       90.88,        0.00,      493.55,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      175.00,       90.88,        0.00,      494.09,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      176.00,       90.88,        0.00,      494.62,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      177.00,       90.88,        0.00,      495.16,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       38.71,       38.71,        0.00
      178.00,       90.88,        0.00,      495.70,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       73.30,       73.30,        0.00
      179.00,       90.88,        0.00,      496.24,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      104.43,      104.43,        0.00
      180.00,       90.88,        0.00,      496.77,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      141.48,      141.48,        0.00
      181.00,       90.88,        0.00,      497.31,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       88.49,       88.49,        0.00
      182.00,       90.88,        0.00,      497.85,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       39.75,       39.75,        0.00
      183.00,       90.88,        0.00,      498.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       68.13,       68.13,        0.00
      184.00,       90.88,        0.00,      498.92,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       42.39,       42.39,        0.00
      185.00,       90.88,        0.00,      499.46,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       11.82,       11.82,        0.00
      186.00,       90.88,        0.00,      500.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      187.00,       90.88,        0.00,      500.54,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      188.00,       90.88,        0.00,      501.08,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      189.00,       90.88,        0.00,      501.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      190.00,       90.88,        0.00,      502.15,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      191.00,       90.88,        0.00,      502.69,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      192.00,       90.88,        0.00,      503.23,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      193.00,       90.88,        0.00,      503.76,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      194.00,       90.88,        0.00,      504.30,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      195.00,       90.88,        0.00,      504.84,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      196.00,       90.88,        0.00,      505.38,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      197.00,       90.88,        0.00,      505.91,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      198.00,       90.88,        0.00,      506.45,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      199.00,       90.88,        0.00,      506.99,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      200.00,       90.88,        0.00,      507.53,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
      201.00,       90.88,        0.00,      508.06,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       66.11,       66.11,        0.00
      202.00,       90.88,        0.00,      508.60,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      117.65,      117.65,        0.00
      203.00,       90.88,        0.00,      509.14,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       26.99,       26.99,        0.00
