Run on a MSNT machine on 06/30/18 22:46:17.
Optimal solution found within time limit:,Yes

Renewable Capacity (MW),       200.00
Renewable Penetration for Input (%),         0.38
hydrogen use,         1.00

actual operating profit, -29366142.01
total electricity input (MWh),    788406.31
total electricity output (MWh),         0.00
output to input ratio,         0.00
input capacity factor,         0.90
output capacity factor,         0.00
average regup (MW),         0.00
average regdn (MW),         0.00
average spinres (MW),         0.00
average nonspinres (MW),         0.00
number of input power system starts,      8760.00
number of output power system starts,      8760.00
arbitrage revenue ($),-41943123.72
regup revenue ($),         0.00
regdn revenue ($),         0.00
spinres revenue ($),         0.00
nonspinres revenue ($),         0.00
hydrogen revenue ($),  87116718.96
REC revenue ($),   1496128.29
LCFS revenue ($),  27363771.54
startup costs ($),         0.00

Interval, In Pwr (MW), Out Pwr (MW), Storage Lvl (MW-h), In Reg Up (MW), Out Reg Up (MW), In Reg Dn (MW), Out Reg Dn (MW), In Spin (MW), Out Spin (MW), In Nonspin (MW), Out Nonspin (MW), H2 Out (kg), Non-Ren In (MW), Ren In (MW), Ren Sold (MW), Curt (MW)
     1918.00,       85.28,        0.00,      425.54,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1919.00,       85.28,        0.00,      422.64,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1920.00,       85.28,        0.00,      419.75,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1921.00,       85.28,        0.00,      416.85,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1922.00,       85.28,        0.00,      413.95,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1923.00,       85.28,        0.00,      411.06,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1924.00,       85.28,        0.00,      408.16,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1925.00,       85.28,        0.00,      405.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1926.00,       85.28,        0.00,      402.37,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1927.00,       91.23,        0.00,      403.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        5.95,        0.00,        0.00
     1928.00,      100.00,        0.00,      409.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       43.79,       56.21,        0.00,        0.00
     1929.00,      100.00,        0.00,      415.40,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      117.50,       17.50,        0.00
     1930.00,      100.00,        0.00,      421.53,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      166.95,       66.95,        0.00
     1931.00,      100.00,        0.00,      427.67,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      200.00,      100.00,        0.00
     1932.00,      100.00,        0.00,      433.81,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      200.00,      100.00,        0.00
     1933.00,      100.00,        0.00,      439.94,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      200.00,      100.00,        0.00
     1934.00,      100.00,        0.00,      446.08,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      200.00,      100.00,        0.00
     1935.00,      100.00,        0.00,      452.22,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      183.10,       83.10,        0.00
     1936.00,      100.00,        0.00,      458.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      122.58,       22.58,        0.00
     1937.00,      100.00,        0.00,      464.49,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       26.41,       73.59,        0.00,        0.00
     1938.00,      100.00,        0.00,      470.62,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       77.52,       22.48,        0.00,        0.00
     1939.00,       85.28,        0.00,      467.73,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1940.00,       85.28,        0.00,      464.83,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1941.00,       85.28,        0.00,      461.94,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1942.00,       85.28,        0.00,      459.04,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1943.00,       85.28,        0.00,      456.14,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1944.00,       85.28,        0.00,      453.25,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1945.00,       85.28,        0.00,      450.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1946.00,       85.28,        0.00,      447.46,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1947.00,       85.28,        0.00,      444.56,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1948.00,       85.28,        0.00,      441.66,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1949.00,       85.28,        0.00,      438.77,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1950.00,       85.28,        0.00,      435.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1951.00,       90.97,        0.00,      436.46,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        5.69,        0.00,        0.00
     1952.00,      100.00,        0.00,      442.60,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       50.30,       49.70,        0.00,        0.00
     1953.00,      100.00,        0.00,      448.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      104.65,        4.65,        0.00
     1954.00,      100.00,        0.00,      454.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      165.26,       65.26,        0.00
     1955.00,      100.00,        0.00,      461.01,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      196.44,       96.44,        0.00
     1956.00,      100.00,        0.00,      467.15,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      200.00,      100.00,        0.00
     1957.00,      100.00,        0.00,      473.28,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      179.45,       79.45,        0.00
     1958.00,      100.00,        0.00,      479.42,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      200.00,      100.00,        0.00
     1959.00,      100.00,        0.00,      485.55,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      174.32,       74.32,        0.00
     1960.00,      100.00,        0.00,      491.69,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,        0.00,      133.35,       33.35,        0.00
     1961.00,      100.00,        0.00,      497.83,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       20.45,       79.55,        0.00,        0.00
     1962.00,      100.00,        0.00,      503.96,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       75.90,       24.10,        0.00,        0.00
     1963.00,       85.28,        0.00,      501.07,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1964.00,       85.28,        0.00,      498.17,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1965.00,       85.28,        0.00,      495.27,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1966.00,       85.28,        0.00,      492.38,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
     1967.00,       85.28,        0.00,      489.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       85.28,        0.00,        0.00,        0.00
