Run on a MSNT machine on 06/30/18 23:42:09.
Optimal solution found within time limit:,Yes

Renewable Capacity (MW),         0.00
Renewable Penetration for Input (%),         0.00
hydrogen use,         1.00

actual operating profit, -77330734.78
total electricity input (MWh),    788406.31
total electricity output (MWh),         0.00
output to input ratio,         0.00
input capacity factor,         0.90
output capacity factor,         0.00
average regup (MW),         0.00
average regdn (MW),         0.00
average spinres (MW),         0.00
average nonspinres (MW),         0.00
number of input power system starts,      8760.00
number of output power system starts,      8760.00
arbitrage revenue ($),-72252870.04
regup revenue ($),         0.00
regdn revenue ($),         0.00
spinres revenue ($),         0.00
nonspinres revenue ($),         0.00
hydrogen revenue ($),  43558359.48
REC revenue ($),         0.00
LCFS revenue ($),  13099733.35
startup costs ($),         0.00

Interval, In Pwr (MW), Out Pwr (MW), Storage Lvl (MW-h), In Reg Up (MW), Out Reg Up (MW), In Reg Dn (MW), Out Reg Dn (MW), In Spin (MW), Out Spin (MW), In Nonspin (MW), Out Nonspin (MW), H2 Out (kg), Non-Ren In (MW), Ren In (MW), Ren Sold (MW), Curt (MW)
     2659.00,       89.83,        0.00,      748.97,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2660.00,       89.83,        0.00,      748.86,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2661.00,       89.83,        0.00,      748.76,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2662.00,       89.83,        0.00,      748.66,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2663.00,       89.83,        0.00,      748.56,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2664.00,       89.83,        0.00,      748.46,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2665.00,       89.83,        0.00,      748.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2666.00,       89.83,        0.00,      748.25,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2667.00,       89.83,        0.00,      748.15,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2668.00,       89.83,        0.00,      748.05,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2669.00,       89.83,        0.00,      747.94,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2670.00,       89.83,        0.00,      747.84,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2671.00,       89.83,        0.00,      747.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2672.00,       89.83,        0.00,      747.64,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2673.00,       89.83,        0.00,      747.54,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2674.00,       89.83,        0.00,      747.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2675.00,       89.83,        0.00,      747.33,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2676.00,       89.83,        0.00,      747.23,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2677.00,       89.83,        0.00,      747.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2678.00,       89.83,        0.00,      747.02,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2679.00,       89.83,        0.00,      746.92,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2680.00,       89.83,        0.00,      746.82,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2681.00,       89.83,        0.00,      746.72,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2682.00,       89.83,        0.00,      746.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2683.00,       89.83,        0.00,      746.51,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2684.00,       89.83,        0.00,      746.41,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2685.00,       89.83,        0.00,      746.31,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2686.00,       89.83,        0.00,      746.21,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2687.00,       89.83,        0.00,      746.10,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2688.00,       89.83,        0.00,      746.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2689.00,       89.83,        0.00,      745.90,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2690.00,       89.83,        0.00,      745.80,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2691.00,       89.83,        0.00,      745.69,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2692.00,       89.83,        0.00,      745.59,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2693.00,       89.83,        0.00,      745.49,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2694.00,       89.83,        0.00,      745.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2695.00,       89.83,        0.00,      745.29,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2696.00,       89.83,        0.00,      745.18,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2697.00,       89.83,        0.00,      745.08,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2698.00,       89.83,        0.00,      744.98,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2699.00,       89.83,        0.00,      744.88,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2700.00,       89.83,        0.00,      744.77,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2701.00,       89.83,        0.00,      744.67,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2702.00,       89.83,        0.00,      744.57,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2703.00,       89.83,        0.00,      744.47,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2704.00,       89.83,        0.00,      744.36,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2705.00,       89.83,        0.00,      744.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2706.00,       89.83,        0.00,      744.16,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2707.00,       89.83,        0.00,      744.06,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
     2708.00,       89.83,        0.00,      743.96,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.83,        0.00,        0.00,        0.00
